Gene_acc,Gene_id,WT1,WT2,WT3,Minus1,Minus2,Minus3,Desc
5098,Tb927.10.210,193830.0,217870.0,199890.0,203190.0,204040.0,195060.0,GPI transamidase component GAA1
5099,Tb927.9.1700,198250.0,221470.0,203330.0,191230.0,207540.0,188070.0,"btb/poz domain containing protein, putative"
5100,Tb927.6.3530,44359.0,43404.0,42462.0,48735.0,48365.0,45443.0,"hypothetical protein, conserved"
5101,Tb927.8.8240,113060.0,120760.0,125720.0,185880.0,182190.0,178070.0,"amino acid transporter, putative"
5102,Tb927.10.8430,1228100.0,1346700.0,1206500.0,1340100.0,1411200.0,1261200.0,"40S ribosomal protein S12, putative"
5103,Tb927.10.9750,17179.0,21162.0,18014.0,22554.0,22931.0,18630.0,"ubiquitin-protein ligase, putative"
5104,Tb927.2.1850,325990.0,371890.0,348640.0,364860.0,384160.0,354170.0,"Tetratricopeptide repeat, putative"
5105,Tb927.7.5080,77889.0,86321.0,77478.0,83153.0,85287.0,77306.0,ATP-NAD kinase-like protein
5106,Tb927.10.8890,283900.0,341030.0,298210.0,272550.0,285320.0,256260.0,"kinetoplast DNA-associated protein, putative"
5107,Tb927.7.1690,54384.0,60915.0,56726.0,60981.0,63794.0,61255.0,Silent information regulator 2 related protein 1
5108,Tb927.11.15270,62640.0,74006.0,69889.0,87141.0,94691.0,81768.0,"phosphopantetheine adenylyltransferase, putative"
5109,Tb927.11.15400,131670.0,146100.0,142140.0,134260.0,138790.0,130430.0,"synaptobrevin, putative"
5110,Tb927.2.5950,189940.0,218930.0,195950.0,194730.0,201970.0,182970.0,"hypothetical protein, conserved"
5111,Tb927.8.5240,160920.0,175950.0,163450.0,173750.0,173410.0,161310.0,"Domain of unknown function DUF221, putative"
5112,Tb927.7.1300,1582700.0,1731800.0,1573000.0,1771800.0,1836300.0,1695300.0,"protein disulfide isomerase, putative"
5113,Tb927.10.11810,103630.0,124790.0,116230.0,110210.0,122670.0,109080.0,"hypothetical protein, conserved"
5114,Tb927.11.2140,561040.0,641440.0,589710.0,608440.0,631010.0,594150.0,"cyclic nucleotide-binding domain containing protein, putative"
5115,Tb927.9.12730,569710.0,605390.0,585910.0,798960.0,783660.0,734830.0,"chaperone protein DnaJ, putative"
5116,Tb927.10.4320,262690.0,290650.0,275010.0,246920.0,256570.0,236860.0,"hypothetical protein, conserved"
5117,Tb927.11.9950,287610.0,329020.0,311000.0,304760.0,316830.0,294430.0,"hypothetical protein, conserved"
5118,Tb927.9.15940,44027.0,45322.0,44036.0,35656.0,37993.0,32051.0,"expression site-associated gene 3 (ESAG3) protein, putative"
5119,Tb927.9.2580,93792.0,100120.0,96709.0,134680.0,136520.0,127280.0,"deoxyhypusine hydroxylase, putative"
5120,Tb927.10.13090,126330.0,144490.0,137110.0,151340.0,156170.0,144320.0,"PhoD-like phosphatase, putative"
5121,Tb927.7.1230,92461.0,113570.0,108070.0,97473.0,111660.0,100840.0,"hypothetical protein, conserved"
5122,Tb427.BES98.9,543610.0,635630.0,561960.0,511330.0,548760.0,493840.0,none
5123,Tb927.4.4240,160970.0,190710.0,175500.0,166370.0,179210.0,161680.0,"hypothetical protein, conserved"
5124,Tb11.v5.0306,46414.0,52736.0,51303.0,53826.0,58982.0,49658.0,"Triglyceride lipase, putative"
5125,Tb927.10.4830,57612.0,65735.0,59949.0,64105.0,67251.0,61627.0,"hypothetical protein, conserved"
5126,Tb927.5.820,37232.0,39480.0,38162.0,39956.0,42848.0,38626.0,"hypothetical protein, conserved"
5127,Tb927.9.4230,1152200.0,1359800.0,1214000.0,1522100.0,1634300.0,1469800.0,fatty acyl CoA synthetase 4
5128,Tb927.8.7220,287280.0,329800.0,297790.0,301460.0,315200.0,292770.0,tousled-like kinase II
5129,Tb927.6.1660,399810.0,459980.0,422560.0,419770.0,446800.0,413920.0,"hypothetical protein, conserved"
5130,Tb927.11.5580,60037.0,74292.0,73047.0,73204.0,77570.0,69845.0,"hypothetical protein, conserved"
5131,Tb927.4.4030,47144.0,52468.0,46317.0,46055.0,51488.0,45978.0,"CCCH zinc finger in TRM13 protein/U11-48K-like CHHC zinc finger/Methyltransferase TRM13, putative"
5132,Tb927.8.6920,249080.0,282500.0,246950.0,323970.0,329780.0,298430.0,"hypothetical protein, conserved"
5133,Tb927.7.1100,421160.0,500820.0,438850.0,452890.0,484070.0,428010.0,"hypothetical protein, conserved"
5134,Tb927.1.1050,249830.0,283770.0,252390.0,252360.0,254340.0,247220.0,Metallo-dependent phosphatase-like domain-containing protein
5135,Tb927.10.750,127540.0,139860.0,126820.0,158790.0,172480.0,163170.0,"hypothetical protein, conserved"
5136,Tb927.10.5450,889780.0,1002200.0,925640.0,1018000.0,1052300.0,964290.0,ISWI complex protein
5137,Tb927.10.5140,342500.0,401430.0,366270.0,440360.0,464150.0,420700.0,Mitogen-activated protein kinase 6
5138,Tb927.10.11720,87685.0,95783.0,88707.0,98094.0,101810.0,92429.0,"CW-type Zinc Finger, putative"
5139,Tb927.10.16040,31970.0,34024.0,31659.0,35403.0,37208.0,34326.0,"oxidoreductase-protein, putative"
5140,Tb927.10.5680,180310.0,202280.0,186420.0,219170.0,231580.0,218340.0,"procyclin-associated gene 1 (PAG1) protein, putative"
5141,Tb927.11.10540,1375200.0,1543100.0,1411600.0,1413000.0,1475800.0,1352400.0,"hypothetical protein, conserved"
5142,Tb927.10.6610,282110.0,326780.0,301250.0,315480.0,343840.0,300400.0,"chaperone protein DnaJ, putative"
5143,Tb927.7.4850,54917.0,61829.0,56354.0,56750.0,58871.0,56054.0,kinetoplastid kinetochore protein 5
5144,Tb927.7.960,187670.0,221940.0,196570.0,197450.0,213740.0,185290.0,"CMGC/SRPK protein kinase, putative"
5145,Tb927.10.5000,245890.0,282110.0,258750.0,284180.0,290370.0,274660.0,"hypothetical protein, conserved"
5146,Tb927.11.16490,99837.0,111250.0,101350.0,124900.0,124370.0,114140.0,Methyltransferase-associated protein
5147,Tb927.11.14560,795780.0,904000.0,841440.0,921820.0,964480.0,881250.0,"Cleavage and polyadenylation specificity factor CPSF160, putative"
5148,Tb927.8.4400,628400.0,707090.0,649630.0,642400.0,659210.0,605230.0,"Outer dynein arm docking complex protein 1, putative"
5149,Tb927.7.4510,344550.0,404810.0,357950.0,367380.0,398470.0,341760.0,"Domain of unknown function (DUF4201), putative"
5150,Tb927.9.10890,253320.0,287940.0,254520.0,262130.0,281150.0,257270.0,"Regulatory subunit of type II PKA R-subunit, putative"
5151,Tb927.7.4990,343650.0,381820.0,364310.0,405350.0,424360.0,399360.0,"hypothetical protein, conserved"
5152,Tb927.11.13640,436760.0,496410.0,459420.0,481750.0,515300.0,465740.0,J-binding protein
5153,Tb927.8.2160,731310.0,823890.0,756970.0,850570.0,891000.0,825020.0,p-glycoprotein
5154,Tb927.6.3550,434180.0,490710.0,471740.0,559140.0,568890.0,527700.0,"phospholipid-translocating P-type ATPase (flippase), putative"
5155,Tb927.4.1100,804630.0,915400.0,842930.0,840670.0,887300.0,820620.0,"ribosomal protein L21E (60S), putative"
5156,Tb927.10.8710,102830.0,113370.0,104740.0,136360.0,142720.0,132120.0,centrin-3
5157,Tb927.4.890,90373.0,105220.0,96879.0,107540.0,115480.0,106540.0,small nuclear ribonucleoprotein sm d3
5158,Tb927.8.4360,509000.0,580630.0,551280.0,653050.0,677700.0,636230.0,"hypothetical protein, conserved"
5159,Tb927.4.1580,36541.0,41810.0,38389.0,38717.0,39546.0,39899.0,"WW domain containing protein, putative"
5160,Tb927.7.3540,77854.0,90192.0,82028.0,126100.0,130190.0,113270.0,"hypothetical protein, conserved"
5161,Tb927.2.2650,116980.0,126510.0,130590.0,115530.0,120060.0,115380.0,"hypothetical protein, conserved"
5162,Tb927.10.13320,125510.0,142410.0,132010.0,133880.0,140840.0,128040.0,"DNA-directed RNA polymerase II/III subunit, putative"
5163,Tb927.11.11680,515450.0,594640.0,517930.0,608530.0,643310.0,566670.0,"2-oxoglutarate dehydrogenase E2 component, putative"
5164,Tb927.9.15030,161270.0,189260.0,173340.0,168830.0,181020.0,161570.0,"DNA polymerase epsilon subunit B, putative"
5165,Tb927.7.7050,254110.0,308570.0,277150.0,327270.0,335040.0,310230.0,"hypothetical protein, conserved"
5166,Tb927.10.9800,54534.0,57764.0,56875.0,52049.0,56545.0,52075.0,60S ribosomal protein L22
5167,Tb927.11.3550,120310.0,142260.0,128580.0,153870.0,157180.0,147820.0,"XPA-interacting protein, putative"
5168,Tb927.10.12800,38979.0,46032.0,41110.0,32279.0,32047.0,30212.0,Zinc finger CCCH domain-containing protein 38
5169,Tb927.6.2220,130460.0,148510.0,145020.0,139380.0,145410.0,136520.0,"hypothetical protein, conserved"
5170,Tb927.9.5380,241230.0,284290.0,257290.0,263410.0,279840.0,248940.0,"Rab-GTPase-TBC domain containing protein, putative"
5171,Tb927.10.10080,96794.0,105800.0,97490.0,105800.0,105610.0,96378.0,"hypothetical protein, conserved"
5172,Tb927.8.2520,610500.0,687580.0,622110.0,624980.0,658740.0,601220.0,"acetyl-CoA synthetase, putative"
5173,Tb927.9.11110,1133800.0,1297700.0,1174200.0,1290900.0,1348700.0,1251100.0,U5 snRNA-associated splicing factor
5174,Tb927.11.2690,743250.0,754910.0,739380.0,814220.0,835340.0,826710.0,"Succinyl-CoA:3-ketoacid coenzyme A transferase, mitochondrial"
5175,Tb927.7.600,29528.0,33648.0,29118.0,27596.0,28251.0,29449.0,"mitochondrial DNA ligase homolog, LIG k-beta"
5176,Tb927.4.2220,747620.0,860310.0,781940.0,795990.0,850410.0,762450.0,"TPR-repeat-containing chaperone protein DNAJ, putative"
5177,Tb927.9.8670,115750.0,126330.0,118730.0,115030.0,124830.0,115300.0,"hypothetical protein, conserved"
5178,Tb927.11.13670,814350.0,966940.0,857480.0,840600.0,878610.0,800060.0,"hypothetical protein, conserved"
5179,Tb927.9.8990,361530.0,409350.0,363280.0,417560.0,420520.0,397450.0,"Ankyrin repeats (3 copies), putative"
5180,Tb927.2.1800,652910.0,747370.0,711510.0,649090.0,662410.0,618890.0,"DNA polymerase delta catalytic subunit, putative"
5181,Tb927.6.4750,63083.0,72333.0,65615.0,74230.0,81507.0,75156.0,"hypothetical protein, conserved"
5182,Tb927.5.3240,376640.0,427930.0,394670.0,424020.0,430780.0,406020.0,"hypothetical protein, conserved"
5183,Tb927.4.860,206850.0,224370.0,219780.0,223570.0,229350.0,217370.0,"hypothetical protein, conserved"
5184,Tb927.11.11220,3487900.0,3886000.0,3651500.0,3659900.0,3764700.0,3547600.0,"dynein heavy chain, putative"
5185,Tb927.10.4950,147010.0,166320.0,143200.0,162140.0,171890.0,166040.0,U2 small nuclear ribonucleoprotein 16.5K
5186,Tb927.8.1950,370440.0,424560.0,377190.0,483950.0,494500.0,451260.0,"hypothetical protein, conserved"
5187,Tb927.7.3560,1390800.0,1600100.0,1447000.0,1477000.0,1545400.0,1425000.0,Component of motile flagella 7
5188,Tb927.7.4750,159990.0,176930.0,162810.0,179600.0,180100.0,173360.0,"hypothetical protein, conserved"
5189,Tb927.4.3670,136830.0,160280.0,148450.0,182890.0,188590.0,173730.0,"CBF/Mak21 family, putative"
5190,Tb927.11.6400,90113.0,106750.0,93750.0,92790.0,103350.0,95059.0,"kinesin, putative"
5191,Tb927.3.3250,78385.0,94167.0,89385.0,112890.0,110740.0,105670.0,"hypothetical protein, conserved"
5192,Tb927.5.2080,778020.0,857910.0,799720.0,926440.0,944260.0,866440.0,GMP reductase
5193,Tb927.8.5400,442020.0,541810.0,492200.0,425460.0,451860.0,414820.0,"hypothetical protein, conserved"
5194,Tb927.10.12510,1489200.0,1665600.0,1550000.0,1846600.0,1930400.0,1789000.0,"P-type H+-ATPase, putative"
5195,Tb927.3.2110,118590.0,133880.0,131380.0,140060.0,144900.0,136690.0,Mitochondrial import inner membrane translocase subunit TIM50
5196,Tb927.8.8310,151280.0,172800.0,164730.0,184200.0,192790.0,180070.0,"chaperone protein DnaJ, putative"
5197,Tb927.10.12530,56120.0,52189.0,52152.0,60690.0,63256.0,62037.0,"chaperone protein DnaJ, putative"
5198,Tb927.11.4520,151940.0,179330.0,162930.0,166530.0,180230.0,165780.0,"hypothetical protein, conserved"
5199,Tb927.7.4390,54413.0,69720.0,58975.0,49397.0,52251.0,49824.0,"threonine synthase, putative"
5200,Tb927.11.9510,167820.0,188960.0,168460.0,165630.0,172450.0,158300.0,"nucleic acid binding protein, putative"
5201,Tb927.10.9910,167330.0,173080.0,165800.0,181750.0,181520.0,176760.0,"PSP1 C-terminal conserved region, putative"
5202,Tb927.11.5170,66588.0,76278.0,74969.0,82980.0,86270.0,76376.0,"ubiquitin activating enzyme, putative"
5203,Tb927.11.5550,320760.0,350460.0,343470.0,343990.0,354180.0,335870.0,DNA polymerase theta
5204,Tb927.11.4230,225110.0,257610.0,241110.0,272420.0,294160.0,260650.0,"hypothetical protein, conserved"
5205,Tb927.3.1490,62963.0,72296.0,65537.0,62319.0,63419.0,60260.0,"leucine-rich repeat protein (LRRP), putative"
5206,Tb927.3.2230,1174100.0,1339100.0,1187900.0,1111600.0,1170100.0,1086100.0,"succinyl-CoA synthetase alpha subunit, putative"
5207,Tb927.11.7370,76193.0,86925.0,73981.0,83510.0,92527.0,82431.0,"haloacid dehalogenase hydrolase, putative"
5208,Tb927.1.180,1305900.0,1484100.0,1368700.0,1447400.0,1496800.0,1371800.0,"retrotransposon hot spot protein 1 (RHS1), putative"
5209,Tb927.5.570,843400.0,985060.0,885970.0,898170.0,960930.0,853450.0,Bait on Hook 2
5210,Tb927.11.5190,662890.0,781280.0,691910.0,707750.0,763550.0,681450.0,"leucine-rich repeat protein (LRRP), putative"
5211,Tb927.7.4450,360980.0,409840.0,368980.0,401390.0,425120.0,382320.0,SUMO-interacting motif-containing protein
5212,Tb927.9.2240,103670.0,93669.0,96806.0,108380.0,109690.0,105930.0,"Pseudokinase, putative"
5213,Tb927.11.6260,110490.0,128750.0,115330.0,108620.0,112110.0,104210.0,"hypothetical protein, conserved"
5214,Tb927.5.2500,345320.0,394760.0,360150.0,363390.0,392350.0,356370.0,"hypothetical protein, conserved"
5215,Tb927.10.13740,249860.0,278370.0,250950.0,247440.0,263710.0,236610.0,"synaptotagmin, putative"
5216,Tb927.11.13400,755540.0,851530.0,798170.0,824440.0,870430.0,809580.0,"Bromodomain, putative"
5217,Tb11.v5.0585,26741.0,31605.0,27448.0,32946.0,35036.0,30731.0,"separase, putative"
5218,Tb927.6.1550,162870.0,184180.0,168350.0,114450.0,120990.0,118790.0,"Leucine-rich repeat, ribonuclease inhibitor subtype domain-containing protein"
5219,Tb927.11.9850,26934.0,27449.0,29145.0,27896.0,28748.0,27416.0,"hypothetical protein, conserved"
5220,Tb927.9.8160,201800.0,230940.0,207790.0,223810.0,227040.0,207760.0,"chaperone protein DnaJ, putative"
5221,Tb927.10.880,249110.0,279470.0,257220.0,288820.0,298260.0,274530.0,thymidine kinase
5222,Tb927.8.800,626030.0,710560.0,653510.0,619320.0,650190.0,603890.0,"Domain of unknown function (DUF3437), putative"
5223,Tb927.8.3810,122530.0,144970.0,123920.0,138760.0,141230.0,129890.0,"hypothetical protein, conserved"
5224,Tb927.3.4820,126170.0,139250.0,134440.0,178230.0,178360.0,176730.0,"acyltransferase, putative"
5225,Tb927.10.4460,163510.0,174080.0,174630.0,169800.0,178200.0,164080.0,"leucine carboxyl methyltransferase, putative"
5226,Tb927.3.3130,932270.0,1049200.0,973870.0,1189400.0,1243700.0,1160800.0,Present in the outer mitochondrial membrane proteome 24
5227,Tb927.5.1940,251090.0,286350.0,266260.0,304940.0,309500.0,288010.0,"hypothetical protein, conserved"
5228,Tb927.5.2520,189140.0,215870.0,202720.0,228010.0,241500.0,220780.0,"TPR repeat, putative"
5229,Tb927.8.720,21931.0,26039.0,26085.0,26533.0,28267.0,26486.0,"Cytosolic iron-sulfur protein assembly 2B, putative"
5230,Tb927.7.4460,389010.0,446880.0,402160.0,425070.0,432700.0,405400.0,"von Willebrand factor type A domain containing protein, putative"
5231,Tb927.8.1540,472010.0,537050.0,489980.0,507460.0,519100.0,489100.0,"hypothetical protein, conserved"
5232,Tb927.11.5430,494660.0,555590.0,505230.0,464930.0,489430.0,445550.0,"DNA repair and recombination protein RAD54, putative"
5233,Tb927.7.190,757680.0,848420.0,779280.0,829470.0,858840.0,799340.0,"thimet oligopeptidase, putative"
5234,Tb927.9.7700,114390.0,124660.0,117630.0,157540.0,157270.0,150910.0,"palmitoyl acyltransferase 1, putative"
5235,Tb927.11.12980,194510.0,217390.0,194100.0,181080.0,187680.0,169620.0,"hypothetical protein, conserved"
5236,Tb927.10.3970,75069.0,84427.0,81774.0,89909.0,90611.0,85507.0,"hypothetical protein, conserved"
5237,Tb927.11.12220,448890.0,523110.0,467200.0,522970.0,549770.0,521290.0,catalytic subunit of the vacuolar transporter chaperone 4
5238,Tb927.8.2660,884080.0,1027200.0,932120.0,942430.0,974020.0,889810.0,"Galactose oxidase, central domain containing protein, putative"
5239,Tb927.3.3810,94646.0,115980.0,115010.0,102530.0,112620.0,96133.0,"Etoposide-induced protein 2.4 (EI24), putative"
5240,Tb927.10.8570,65031.0,68260.0,63429.0,67668.0,70430.0,60229.0,"hypothetical protein, conserved"
5241,Tb927.6.1570,569310.0,680000.0,657070.0,589490.0,665680.0,574460.0,"2-hydroxy-3-oxopropionate reductase, putative"
5242,Tb927.10.14390,600530.0,672440.0,621930.0,723140.0,747810.0,700950.0,FACT complex subunit POB3
5243,Tb927.11.10210,257520.0,292650.0,277560.0,272650.0,278970.0,259010.0,"hypothetical protein, conserved"
5244,Tb927.8.5760,464200.0,516240.0,486910.0,550640.0,571280.0,531910.0,"Ankyrin repeats (many copies)/Alpha/beta hydrolase family, putative"
5245,Tb927.2.6000,676330.0,768920.0,706770.0,679640.0,693770.0,654630.0,glycosylphosphatidylinositol-specific phospholipase C
5246,Tb927.11.6230,579470.0,652340.0,591160.0,629510.0,644460.0,591160.0,"protein transport protein SEC61 subunit alpha, putative"
5247,Tb927.11.13980,222620.0,242920.0,226370.0,234020.0,251710.0,227660.0,Outer row dynein-assembly protein 7
5248,Tb927.11.8300,245340.0,281190.0,265620.0,284050.0,300910.0,276260.0,"hypothetical protein, conserved"
5249,Tb927.8.560,331530.0,369180.0,331130.0,345130.0,358720.0,321660.0,"hypothetical protein, conserved"
5250,Tb927.6.2940,169610.0,189070.0,178000.0,174750.0,183060.0,167490.0,"phosphopantothenoylcysteine decarboxylase, putative"
5251,Tb927.11.15930,54515.0,64629.0,58626.0,62478.0,65901.0,58507.0,"Sybindin-like family, putative"
5252,Tb927.4.2390,268540.0,303890.0,288610.0,295410.0,306770.0,283570.0,"ATP-dependent RNA helicase, putative"
5253,Tb927.11.16760,1584700.0,1808900.0,1641500.0,1951900.0,2042500.0,1879700.0,"T-complex protein 1, alpha subunit, putative"
5254,Tb927.10.8240,479690.0,530730.0,497030.0,558960.0,561040.0,532940.0,Cytokinesis initiation factor 4
5255,Tb927.11.7180,168970.0,193650.0,179600.0,189450.0,192470.0,174930.0,"MORN repeat, putative"
5256,Tb927.2.4510,218840.0,267550.0,233730.0,230910.0,250260.0,231740.0,cdc2-related kinase 9
5257,Tb927.1.3410,94839.0,106260.0,101200.0,105830.0,108330.0,97962.0,"hypothetical protein, conserved"
5258,Tb927.7.2950,383940.0,451070.0,402650.0,468860.0,492240.0,454490.0,"ATPase family associated with various cellular activities (AAA), putative"
5259,Tb927.8.7420,423590.0,471520.0,439410.0,438200.0,452660.0,425670.0,"TerD domain containing protein, putative"
5260,Tb927.6.1960,181340.0,205250.0,184140.0,208530.0,222170.0,201050.0,"glycosyltransferase family 28 protein, putative"
5261,Tb927.3.5420,521470.0,602310.0,541660.0,619540.0,658140.0,608610.0,protein transport protein Sec24
5262,Tb927.10.16160,1422.7,921.67,1332.7,749.76,1130.4,1028.9,"STE group serine/threonine-protein kinase, putative"
5263,Tb927.11.12080,4666.4,5786.0,4836.1,4870.5,5485.0,4782.9,N-acetyl-D-glucosaminylphosphatidylinositol de-N-acetylase
5264,Tb927.11.3470,164310.0,198650.0,169260.0,169360.0,190630.0,164540.0,"endosomal integral membrane protein, putative"
5265,Tb927.9.5240,323870.0,363550.0,341800.0,337840.0,363620.0,330450.0,"mismatch repair protein MSH3, putative"
5266,Tb927.11.16060,5937.8,7478.3,6793.4,7155.4,6351.8,5506.8,"zinc finger protein, putative"
5267,Tb927.6.4260,58468.0,66309.0,64877.0,51064.0,54523.0,53797.0,"hypothetical protein, conserved"
5268,Tb927.11.14330,847490.0,963010.0,884670.0,919680.0,947740.0,865730.0,"HECT-domain (ubiquitin-transferase), putative"
5269,Tb927.9.14030,309480.0,333530.0,305200.0,338920.0,365680.0,330270.0,"hypothetical protein, conserved"
5270,Tb927.1.2230,120680.0,141250.0,126890.0,145070.0,154450.0,136500.0,small myristoylated protein 1-1
5271,Tb927.10.4040,418860.0,454440.0,424620.0,481460.0,478140.0,462500.0,3-keto-dihydrosphingosine reductase
5272,Tb927.11.8940,69125.0,76113.0,76084.0,82110.0,83092.0,81705.0,protein lipid droplet kinase (LDK)
5273,Tb927.6.3280,473260.0,557740.0,505330.0,497470.0,540450.0,479970.0,"cyclosome subunit 1, putative"
5274,Tb927.11.13990,19613.0,21337.0,20197.0,18762.0,16848.0,16021.0,GDP-L-fucose synthetase
5275,Tb927.11.11080,299170.0,327610.0,314550.0,389630.0,400750.0,383890.0,Nucleoporin NUP149
5276,Tb927.10.14040,479360.0,537960.0,476720.0,585270.0,603130.0,557840.0,"vacuolar ATP synthase subunit c, putative"
5277,Tb11.v5.0638,483300.0,546330.0,504300.0,562280.0,578970.0,541150.0,"serine carboxypeptidase III precursor, putative"
5278,Tb927.11.1440,118900.0,139070.0,123160.0,129740.0,129150.0,125820.0,"hypothetical protein, conserved"
5279,Tb927.6.4300,8849900.0,10906000.0,9409100.0,8042900.0,8560800.0,7818500.0,"glyceraldehyde 3-phosphate dehydrogenase, glycosomal"
5280,Tb927.11.2280,519490.0,597970.0,564930.0,540640.0,571570.0,518870.0,"BRO1-like domain/ALIX V-shaped domain binding to HIV, putative"
5281,Tb927.11.3900,130280.0,147710.0,139230.0,164300.0,168610.0,159440.0,"glycosyltransferase family-like protein, putative"
5282,Tb927.1.3230,121270.0,131290.0,124560.0,135570.0,136400.0,129860.0,"cell division cycle protein, putative"
5283,Tb927.11.11280,539210.0,622440.0,556430.0,566980.0,598290.0,554340.0,"hypothetical protein, conserved"
5284,Tb927.11.7670,352970.0,415960.0,381390.0,434390.0,447010.0,409700.0,"Cornifin (SPRR) family, putative"
5285,Tb927.5.1860,52021.0,65999.0,54628.0,53770.0,54183.0,58620.0,"hypothetical protein, conserved"
5286,Tb927.9.10920,638550.0,730990.0,681280.0,702090.0,742360.0,678450.0,kinetoplastid kinetochore protein 3
5287,Tb927.7.2650,1084200.0,1242600.0,1113800.0,1179400.0,1241800.0,1139500.0,Cytoskeleton associated protein 51V
5288,Tb927.9.2630,226890.0,258380.0,238610.0,246290.0,259670.0,230990.0,"hypothetical protein, conserved"
5289,Tb927.10.8920,66709.0,73075.0,69688.0,89035.0,94559.0,83557.0,"ras-like small GTPase, putative"
5290,Tb927.8.6660,1421700.0,1590500.0,1493500.0,1490600.0,1529800.0,1439600.0,"paraflagellar rod component, putative"
5291,Tb927.11.12470,442720.0,506220.0,458170.0,470430.0,499200.0,450200.0,"hypothetical protein, conserved"
5292,Tb927.3.5100,180420.0,204240.0,187050.0,193700.0,193160.0,189840.0,tfiih basal transcription factor complex helicase xpb subunit
5293,Tb927.9.13100,129470.0,151060.0,137310.0,143520.0,147710.0,142480.0,"ankyrin repeat protein, putative"
5294,Tb927.11.2590,271520.0,312980.0,282270.0,284230.0,302010.0,278610.0,Flagellum attachment zone protein 12
5295,Tb927.11.280,194020.0,219690.0,207890.0,224820.0,240600.0,221370.0,"hypothetical protein, conserved"
5296,Tb927.4.1700,121090.0,136500.0,130250.0,146400.0,153490.0,141080.0,"CK1/TTBK protein kinase, putative"
5297,Tb927.10.10330,159660.0,174850.0,171330.0,163620.0,159450.0,155930.0,Anaphase-promoting complex subunit CDC27
5298,Tb927.7.180,201100.0,227420.0,220210.0,440570.0,464940.0,415180.0,"Trypanosomal VSG domain containing protein, putative"
5299,Tb927.3.1130,69439.0,80752.0,76297.0,80033.0,80085.0,73984.0,"DNA polymerase delta subunit 2, putative"
5300,Tb927.9.6150,34536.0,41345.0,41401.0,36861.0,40212.0,37416.0,"protein phosphatase 2A regulatory subunit, putative"
5301,Tb927.3.2890,448690.0,506320.0,473010.0,476220.0,495050.0,452290.0,"radial spoke protein RSP10, putative"
5302,Tb927.8.3310,283250.0,332900.0,303950.0,292950.0,313560.0,281080.0,Elongator-like Protein 3b
5303,Tb927.7.4030,293490.0,336380.0,296000.0,341630.0,361910.0,338380.0,"hypothetical protein, conserved"
5304,Tb927.9.1750,2312800.0,2582500.0,2386100.0,2398600.0,2545300.0,2324500.0,"Fibronectin type III domain containing protein, putative"
5305,Tb927.5.4260,1287500.0,1553700.0,1363800.0,1228200.0,1295900.0,1181900.0,"histone H4, putative"
5306,Tb927.2.170,129260.0,142490.0,136430.0,140630.0,150030.0,133540.0,"leucine-rich repeat protein 1 (LRRP1), putative"
5307,Tb927.6.2520,180870.0,200570.0,182840.0,196610.0,211630.0,197140.0,"hypothetical protein, conserved"
5308,Tb927.4.2710,140010.0,145840.0,139490.0,156500.0,169390.0,155870.0,"ubiquitin-conjugating enzyme E2, putative"
5309,Tb927.4.2080,2171700.0,2487200.0,2219300.0,2214000.0,2292900.0,2105900.0,Coiled-coil and C2 domain-containing protein
5310,Tb927.8.3590,248320.0,279400.0,268680.0,267980.0,281260.0,258180.0,"hypothetical protein, conserved"
5311,Tb927.10.7550,327980.0,383380.0,349530.0,332710.0,351220.0,323910.0,"hypothetical protein, conserved"
5312,Tb927.8.4680,144510.0,158600.0,150040.0,156490.0,164060.0,151090.0,"Spinocerebellar ataxia type 10 protein domain containing protein, putative"
5313,Tb927.2.2950,433660.0,472130.0,448040.0,531940.0,538390.0,511460.0,"Nop14-like family, putative"
5314,Tb927.8.3270,58770.0,69003.0,61410.0,75567.0,78796.0,69287.0,hypothetical protein
5315,Tb927.10.290,459070.0,547090.0,491600.0,517860.0,548390.0,500120.0,"proteasome alpha 2 subunit, putative"
5316,Tb927.3.5360,50901.0,62561.0,57149.0,57808.0,61546.0,57227.0,"FHA domain containing protein, putative"
5317,Tb927.8.1050,375320.0,426490.0,386650.0,386160.0,409620.0,376820.0,SUMO-interacting motif-containing protein
5318,Tb927.5.4090,96541.0,107530.0,99162.0,108260.0,114320.0,107080.0,FGR1 oncogene partner-like protein
5319,Tb927.4.1660,396750.0,462210.0,416780.0,437560.0,471660.0,410680.0,"mitochondrial carrier protein, putative"
5320,Tb927.10.15480,50801.0,57925.0,56195.0,54547.0,55365.0,51897.0,"transporter, putative"
5321,Tb927.1.90,132000.0,143190.0,119040.0,137330.0,143520.0,125250.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
5322,Tb927.8.6840,127400.0,151760.0,132810.0,131260.0,143690.0,131850.0,mismatch repair protein MLH1
5323,Tb927.8.3010,504710.0,560780.0,517310.0,564530.0,578820.0,539940.0,"hook complex protein, conserved"
5324,Tb927.4.2350,267000.0,358390.0,286640.0,325540.0,346790.0,323850.0,twinfilin
5325,Tb927.10.250,139050.0,152630.0,142870.0,138430.0,146480.0,136380.0,"hypothetical protein, conserved"
5326,Tb927.11.1410,195930.0,220040.0,205450.0,252800.0,265750.0,238470.0,"class I transcription factor A, subunit 3"
5327,Tb927.7.2350,289690.0,326600.0,307250.0,294250.0,326500.0,280140.0,"hypothetical protein, conserved"
