Gene_acc,Gene_id,Signed_Rank_WT_vs_Plus,FDR_WT_vs_Plus,Signed_Rank_Plus_vs_Minus,FDR_Plus_vs_Minus,Desc
4653,Tb927.5.4420,-0.4254280204538996,0.062,0.0796128354263542,0.76973,"nucleolar RNA helicase II, putative"
4654,Tb927.8.2220,-0.170593926532583,0.6464300000000001,0.07946346693940042,0.76988,"hypothetical protein, conserved"
4655,Tb927.7.7260,-0.20726707095394095,0.49076000000000003,0.07961233120172496,0.76988,"kinesin, putative"
4656,Tb927.9.9750,-0.28324265168355933,0.28407,0.043650364711083474,0.76988,"membrane- trafficking protein, putative"
4657,Tb927.10.4060,-0.23713829404819914,0.39081,0.043660550643525614,0.77004,"Ankyrin repeats (3 copies), putative"
4658,Tb927.3.3540,-0.4136242683442845,0.07047,0.04307071473800495,0.77023,Nucleoporin NUP53b
4659,Tb927.9.9640,0.12956936630849097,0.058339999999999996,0.07890666798932201,0.7705,"hypothetical protein, conserved"
4660,Tb927.8.6020,-0.22190481617427088,0.43517,0.042507484174572646,0.7705,"hypothetical protein, conserved"
4661,Tb927.10.15310,-0.08449627408677333,0.72469,0.04273150724511205,0.7705,"hypothetical protein, conserved"
4662,Tb927.1.1750,0.059856992488600914,0.16071,0.041656265180419844,0.7705,"conserved protein, unknown function"
4663,Tb927.2.5130,-0.1178386055146902,0.86245,0.07940107934394931,0.7705,"hypothetical protein, conserved"
4664,Tb927.6.3180,-0.06315388275444483,0.61295,0.08041620799632625,0.7705,"hypothetical protein, conserved"
4665,Tb927.8.8330,-0.08941788832948297,0.74921,0.04391074632662687,0.7705,"calpain, putative"
4666,Tb927.8.7170,0.28907475202597954,0.01009,0.04358992817303989,0.77162,"inositol polyphosphate 1-phosphatase, putative"
4667,Tb927.11.10130,-0.95434981841295,0.00055,0.1366768669149683,0.7722,"hypothetical protein, conserved"
4668,Tb927.11.11010,-0.06642988429840416,0.6464300000000001,0.08028621679243234,0.77264,"hypothetical protein, conserved"
4669,Tb927.10.12720,-0.023839960486233127,0.43341,0.0435587287902373,0.77313,Bait On Hook 1
4670,Tb927.9.10310,0.06359669704559542,0.14881,0.04438559753715577,0.77313,mitochondrial carrier protein 11
4671,Tb927.6.1850,-0.058173695776158,0.60583,0.04398030075131094,0.77313,quiescin sulfhydryl oxidase
4672,Tb927.3.4910,-0.3062106763123713,0.20232,0.08067226462655523,0.77313,"signal peptide peptidase, putative"
4673,Tb927.7.6180,-0.2341244404917467,0.38916999999999996,0.08564247060981157,0.77322,"hypothetical protein, conserved"
4674,Tb927.8.4320,-0.018769337639071147,0.40839000000000003,0.044760216469749405,0.7735,"hypothetical protein, conserved"
4675,Tb927.10.9400,-0.04022784950076512,0.5108600000000001,0.04399161687477359,0.7735,splicing factor 1
4676,Tb927.2.4330,-0.14631235707802925,0.74685,0.04234233136285063,0.77367,"paraflagellar rod protein 5, putative"
4677,Tb927.11.1020,-0.13098981517326516,0.80389,0.04427029244020875,0.77367,"ribokinase, putative"
4678,Tb927.4.4790,-0.011665755107185628,0.37854,0.034722284350598806,0.77367,"hypothetical protein, conserved"
4679,Tb427.BES10.1,-1.333005501224107,0.0,0.07877954052512251,0.7737,none
4680,Tb927.11.7707,-0.20585549810808987,0.5647399999999999,0.10653162610905599,0.7737,"Tctex-1 family, putative"
4681,Tb927.11.10730,-0.1118959852318507,0.8455,0.080207477974918,0.7737,"SWI/SNF-related helicase, putative"
4682,Tb927.9.3280,-0.07989275730228637,0.70362,0.04445758593481871,0.7737,exopolyphosphatase
4683,Tb927.7.3150,-0.21767847394790413,0.47311000000000003,0.08431568234090865,0.77431,"CRAL/TRIO domain containing protein, putative"
4684,Tb927.8.4480,-0.3780804781087993,0.09977000000000001,0.08381437372935494,0.77447,"hypothetical protein, conserved"
4685,Tb927.3.1540,0.003201270043781763,0.5253,0.15559984318963616,0.77447,"CAAX amino terminal protease, putative"
4686,Tb927.3.5110,0.011703528216906296,0.3052,0.04349541189720502,0.77476,"hypothetical protein, conserved"
4687,Tb927.10.11020,-0.1407048488786881,0.7656,0.044185378653883375,0.7751899999999999,"DNA mismatch repair protein MSH2, putative"
4688,Tb927.2.2020,-0.2157683234064742,0.46107,0.043615992082561734,0.77676,"expression site-associated gene 3 (ESAG3) protein, putative"
4689,Tb927.2.2240,-0.098298662172022,0.7891100000000001,0.04488203832174986,0.77708,"exportin-T, putative"
4690,Tb927.3.610,-0.2276352574688549,0.46395,0.10329010769068143,0.77708,"N-acetyltransferase complex ARD1 subunit, putative"
4691,Tb927.11.8510,-0.06902099630145835,0.68796,0.1115553820332434,0.77708,"DNA polymerase kappa, putative"
4692,Tb927.1.2400,-0.09314110237085875,0.78499,0.07905004610043617,0.77756,alpha tubulin
4693,Tb927.8.4460,-0.11014775785139297,0.8435600000000001,0.045236449560761886,0.77783,"Domain of Unknown Function (DUF1042), putative"
4694,Tb927.9.7110,-0.14280064111716012,0.7851600000000001,0.08566503974664483,0.77864,"GRAM domain containing protein, putative"
4695,Tb927.8.2130,-0.030640535383638035,0.46395,0.08008416967784783,0.7791100000000001,"cyclic nucleotide-binding domain containing protein, putative"
4696,Tb927.5.2950,-0.06851289740253094,0.65404,0.07814453388852818,0.77937,Component of motile flagella 3
4697,Tb927.11.8320,-0.001587029886594792,0.33548,0.045578027047299664,0.77946,"hypothetical protein, conserved"
4698,Tb927.3.3200,-0.28738961175111805,0.24320999999999998,0.04472859524063613,0.77946,"Domain of unknown function (DUF4586), putative"
4699,Tb927.7.6980,-0.2705018505354907,0.28238,0.0799468943062073,0.77946,"Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region, putative"
4700,Tb927.2.2970,0.028548814099692163,0.23533,0.07923087355841134,0.77946,mitochondrial carrier protein
4701,Tb927.1.2390,-0.057491007965898074,0.6160899999999999,0.07905777487864858,0.77946,beta tubulin
4702,Tb927.9.2310,0.12843284001225352,0.05605,0.0767610167031126,0.77977,"hypothetical protein, conserved"
4703,Tb927.10.11070,-0.18715864228648468,0.58033,0.043075230084066204,0.77982,"hypothetical protein, conserved"
4704,Tb927.10.3880,-0.25854108948049914,0.50113,0.1308479169872413,0.77988,"hypothetical protein, conserved"
4705,Tb927.10.460,-0.06386157879864646,0.6259899999999999,0.044429721302632244,0.78025,NIMA-related protein kinase
4706,Tb927.8.7250,-0.1427296594505612,0.7891100000000001,0.08055718870194038,0.78025,repressor of RNA polymerase III transcription MAF1
4707,Tb927.11.10250,-0.29214105865383766,0.23290999999999998,0.10716928700070306,0.78025,"hypothetical protein, conserved"
4708,Tb927.6.1270,-0.055390533042219865,0.63056,0.045003544607648695,0.78025,PITH domain-containing protein
4709,Tb927.10.5910,-0.19364476294879585,0.54966,0.07663181317864574,0.78025,Basal body protein
4710,Tb927.4.5340,-0.2320099152405236,0.40839000000000003,0.04292672002898737,0.7804300000000001,Flagellum attachment zone protein 11
4711,Tb927.8.850,-0.12449746684804519,0.90038,0.03802167046971711,0.7804300000000001,"hypothetical protein, conserved"
4712,Tb927.10.7700,-0.3766372423817046,0.10335,0.04560987503449442,0.7804300000000001,ATP-binding cassette protein subfamily G
4713,Tb927.9.5490,-0.028956426778079875,0.45493999999999996,0.044915115075064946,0.7804300000000001,"cation transporter, putative"
4714,Tb927.4.740,-0.2362684146636154,0.47673999999999994,0.11491049039111845,0.7805300000000001,"Rgp1, putative"
4715,Tb927.3.990,0.017177379146858088,0.26987,0.04381615176686912,0.78054,"hypothetical protein, conserved"
4716,Tb927.8.2120,-0.21586690313983667,0.47311000000000003,0.08208306227070164,0.78054,"hypothetical protein, conserved"
4717,Tb927.11.190,-0.2195612920719852,0.44823,0.04505701897211434,0.78054,"elongation factor, putative"
4718,Tb927.3.1630,0.10147736921837847,0.09707,0.045076165316714725,0.78054,"casein kinase 1, putative"
4719,Tb927.11.2830,-0.18591376262537054,0.5886399999999999,0.07871448055617121,0.78054,"hypothetical protein, conserved"
4720,Tb927.8.8020,-0.21655177240483803,0.49268999999999996,0.043446294910944955,0.78054,"monoglyceride lipase, putative"
4721,Tb927.11.10280,-0.33658424620767824,0.15298,0.07924043470170877,0.78054,"metallo-peptidase, Clan MC, Family M14, putative"
4722,Tb927.9.3750,0.6551178416205323,0.00164,0.04554391279894635,0.78054,"hypothetical protein, conserved"
4723,Tb927.5.2790,-0.05262718782130104,0.5773,0.0816362745248866,0.78054,mitochondrial DNA polymerase beta-PAK
4724,Tb927.10.11620,0.00911283451801953,0.29975,0.04260795060744734,0.78054,"calcium-transporting ATPase, putative"
4725,Tb927.11.8290,-0.11874616212158927,0.8593299999999999,0.07771001277575357,0.78054,"DIS3-like exonuclease, putative"
4726,Tb927.10.180,-0.3485496554939813,0.13549,0.07710928507578893,0.78084,"ATP synthase F1 subunit gamma protein, putative"
4727,Tb927.11.6350,-0.06773075931233946,0.6434,0.07810576513622783,0.78084,"AAA ATPase, putative"
4728,Tb927.5.3960,-0.3314481280922266,0.18575999999999998,0.04603033063169106,0.78084,"arginine N-methyltransferase, type I"
4729,Tb927.10.4700,-0.07180096082467441,0.66943,0.04564476392508286,0.7809,"dolicholphosphate-mannose synthase, putative"
4730,Tb927.1.190,-0.1038032584882397,0.8155399999999999,0.04442619385996953,0.7809,"retrotransposon hot spot protein (RHS, pseudogene), putative"
4731,Tb927.8.8280,-0.34037583762538237,0.146,0.045183063840795935,0.78094,"hypothetical protein, conserved"
4732,Tb927.3.1560,-0.23650512628659257,0.40486,0.04499593833239156,0.78094,TRF-Interacting Factor 2
4733,Tb927.5.3560,-0.05790567822298813,0.60931,0.08851657526369111,0.78094,"vesicle-associated membrane protein, putative"
4734,Tb927.10.14640,-0.22649057917440668,0.44056999999999996,0.04477381958345036,0.78098,"Rtf2 RING-finger, putative"
4735,Tb927.3.3950,-0.09714861743331293,0.9919399999999999,0.08838860716776253,0.78159,"hypothetical protein, conserved"
4736,Tb927.3.2680,-0.12711956931530552,0.81976,0.07767026125271265,0.78166,"Ubiquitin-like domain containing protein, putative"
4737,Tb927.6.4140,-0.2426351141151623,0.37089,0.04489008872821921,0.78179,"paraflagellar rod component, putative"
4738,Tb927.11.10420,-0.18854447440423627,0.5778,0.07862356810524429,0.78179,"DNA-directed RNA polymerase I subunit, putative"
4739,Tb927.3.1030,-0.23959507703782235,0.36846999999999996,0.04241909113258096,0.78179,RNA-binding protein
4740,Tb927.2.1810,-0.10301964648933463,0.81981,0.07742231280299108,0.78205,chromatin-remodeling complex atpase chain iswi
4741,Tb927.11.2640,-0.21981244017362872,0.44778,0.04480871597120951,0.7832399999999999,Nucleolar protein 53
4742,Tb927.6.3900,0.007949371238215854,0.30268,0.04505268638957571,0.7832399999999999,"hypothetical protein, conserved"
4743,Tb927.9.6310,-0.39524739581612833,0.0799,0.04409783993656801,0.7832399999999999,"ABC transporter, putative"
4744,Tb927.10.15200,-0.33774062050025566,0.17670999999999998,0.09879173907392406,0.7832399999999999,"Predicted coiled-coil domain-containing protein (DUF2360), putative"
4745,Tb927.1.2770,-0.16089762714940797,0.69902,0.04405675924887717,0.7832399999999999,"hypothetical protein, conserved"
4746,Tb927.4.1150,-0.13208896826591426,0.80172,0.04539427912621623,0.7832399999999999,"hypothetical protein, conserved"
4747,Tb927.9.3370,-0.32953075419851274,0.16783,0.08064908611126367,0.7832399999999999,thioredoxin
4748,Tb927.10.5370,-0.1571594019510331,0.7086399999999999,0.04337594497276969,0.7832399999999999,"40S ribosomal protein S10, putative"
4749,Tb927.10.10200,-0.2248408410141536,0.42563999999999996,0.044813133166270995,0.7840699999999999,"hypothetical protein, conserved"
4750,Tb927.5.4140,0.16671894167015086,0.30566,-0.02431344689437495,0.7846,"ZIP Zinc transporter, putative"
4751,Tb927.10.6410,-0.03007059866452355,0.47063999999999995,0.04460945351311678,0.7846,DNA mismatch repair protein MSH6
4752,Tb927.1.5110,-0.6060740284341161,0.010409999999999999,0.045360157981023656,0.78463,"expression site-associated gene 11 (ESAG11) protein, putative"
4753,Tb927.9.11850,-0.05459564310555006,0.58602,0.04484548670314809,0.78463,"structural maintenance of chromosome 1, putative"
4754,Tb927.11.11690,-0.16027292330553072,0.6874100000000001,0.07639032832460461,0.78489,"Vacuolar proton pump subunit B, putative"
4755,Tb927.5.3100,0.24252078768902607,0.01329,0.04570092555894059,0.78494,hypothetical protein
4756,Tb927.3.4490,-0.056325397354976395,0.63444,0.042796442590618634,0.78494,"protein farnesyltransferase alpha subunit, putative"
4757,Tb927.10.13620,-0.4081324507508768,0.07357999999999999,0.043389095948161926,0.78494,nadh-ubiquinone oxidoreductase 39 kda subunit
4758,Tb927.4.2600,-0.07805549735261,0.69931,0.0762493478761204,0.78494,SUMO-interacting motif-containing protein
4759,Tb927.10.360,-0.1280183150864961,0.8435600000000001,0.0835821781357261,0.78494,"hypothetical protein, conserved"
4760,Tb927.3.1960,-0.5567493998598296,0.01736,0.04293033428396777,0.78494,"hypothetical protein, conserved"
4761,Tb927.4.4910,-0.2957300469810239,0.22376999999999997,0.07799562728832377,0.78494,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative"
4762,Tb927.11.15490,-0.16537145879442722,0.68585,0.08229624279580498,0.78494,"Tb-291 membrane associated protein, putative"
4763,Tb927.6.3790,-0.1997037055254197,0.5223899999999999,0.04478741714295779,0.78494,"valosin-containing protein homolog, putative"
4764,Tb927.11.17000,-0.3479481028104754,0.13577,0.07605684606025767,0.78494,AIR9-like protein
4765,Tb927.10.7410,0.06920013896198673,0.12999000000000002,0.04555846239690387,0.78494,"succinyl-CoA ligase [GDP-forming] beta-chain, putative"
4766,Tb927.10.12590,-0.19206814981814985,0.5564600000000001,0.045858332643843126,0.78494,"hypothetical protein, conserved"
4767,Tb927.4.2640,-0.11468864399724756,0.8566799999999999,0.07747607456377897,0.78494,"hypothetical protein, conserved"
4768,Tb927.5.1660,-0.34089395238004605,0.146,0.07729916780901117,0.78494,"pyruvate dehydrogenase phosphatase, putative"
4769,Tb927.10.1390,-0.12299535457245672,0.84234,0.07826468606530015,0.78494,Hypoxanthine-guanine-xanthine phosphoribosyltransferase
4770,Tb927.8.5980,-0.09929848803775217,0.7911100000000001,0.07769138607578471,0.78494,"TFIIH basal transcription factor complex helicase subunit, putative"
4771,Tb927.11.14740,-0.12063404375191461,0.853,0.0809351433408674,0.78508,"YqaJ-like viral recombinase domain containing protein, putative"
4772,Tb927.5.1110,-0.10194021843364352,0.8013,0.07757770741585499,0.78514,"60S ribosomal protein L8, putative"
4773,Tb927.11.16340,-0.13519680506855664,0.7893600000000001,0.07791074918220597,0.78514,"Importin-beta N-terminal domain/HEAT-like repeat, putative"
4774,Tb927.10.1320,-0.16398834298113668,0.67262,0.07567870394173397,0.78515,"hypothetical protein, conserved"
4775,Tb927.9.13330,-0.27585205608770114,0.26621999999999996,0.07808309729115621,0.78515,"hypothetical protein, conserved"
4776,Tb927.11.4890,-0.3276029396172422,0.16898,0.04539462808231944,0.78515,Cap-specific mRNA (nucleoside-2-O-)-methyltransferase
4777,Tb927.11.4150,-0.024807610267767587,0.43117,0.07962549602136128,0.78515,"hypothetical protein, conserved"
4778,Tb927.11.5750,-0.09722314376028914,0.7914399999999999,0.04555076908272027,0.78515,SUMO-interacting motif-containing protein
4779,Tb927.10.8080,-0.1679323417489911,0.6571199999999999,0.04625520363462885,0.78515,"Uncharacterized conserved protein (DUF2042), putative"
4780,Tb927.6.4230,-0.21138346757015947,0.48583000000000004,0.07858344656105472,0.7851899999999999,"hypothetical protein, conserved"
4781,Tb927.3.3110,0.021559236744370363,0.2551,0.04649012514570028,0.7851899999999999,"Condensin complex subunit 3, putative"
4782,Tb927.6.1160,-0.02280701883611024,0.44415,0.07727620485251055,0.7851899999999999,"leucine-rich repeat protein (LRRP), putative"
4783,Tb927.3.1790,-0.09160736794337017,0.76031,0.0460111176990482,0.7851899999999999,"pyruvate dehydrogenase E1 beta subunit, putative"
4784,Tb927.10.10720,-0.4304475521567332,0.060829999999999995,0.11101522260284317,0.78545,"Tetraspanin family, putative"
4785,Tb927.11.11090,-0.10251562611760928,0.79915,0.1402182293454097,0.78556,Nucleoporin NUP140
4786,Tb927.10.13430,0.12701290749075483,0.058789999999999995,0.0813719548319418,0.78556,"citrate synthase, putative"
4787,Tb927.7.4760,-0.248678708196328,0.34021999999999997,0.07995199886634108,0.78556,"hypothetical protein, conserved"
4788,Tb927.10.2470,-0.3054337549344424,0.20743000000000003,0.07775757752061158,0.78569,"Cleft lip and palate transmembrane protein 1 (CLPTM1), putative"
4789,Tb927.10.6680,-0.060218997910983355,0.61342,0.04610434417166404,0.78591,member of the NOL1/NOP2/sun family of proteins
4790,Tb927.3.5500,-0.3011818402455218,0.22257,0.07943886523932914,0.78593,"DNA-directed RNA polymerase II subunit 3, putative"
4791,Tb927.10.9840,-0.04383522173922602,0.52715,0.04597898584906116,0.78597,"chaperone protein DnaJ, putative"
4792,Tb927.5.3050,-0.3121156288851119,0.19082000000000002,0.07568786058112312,0.78599,poly(adp-ribose) polymerase
4793,Tb927.11.7550,-0.081772976132789,0.71797,0.04605913785659705,0.78627,"hypothetical protein, conserved"
4794,Tb927.10.4530,-0.06995912366644011,0.65323,0.0766860039637561,0.78637,"hypothetical protein, conserved"
4795,Tb927.10.11230,-0.36911576960051745,0.10873,0.08398188835652283,0.78641,"Ras-induced vulval development antagonist, putative"
4796,Tb927.6.3090,-0.02160142830721498,0.41897,0.0768226902432252,0.78663,microtubule associated protein xmap215
4797,Tb927.10.13517,-0.2144094588418367,0.47673999999999994,0.07645033166456007,0.78663,"40S ribosomal protein S27-like, putative"
4798,Tb927.10.5640,-0.12455747036208774,0.83988,0.08685883317166852,0.78663,"Gem-associated protein 2, putative"
4799,Tb927.10.3470,-0.25113420356858074,0.3591,0.04408974656556899,0.78663,"Ankyrin repeats (3 copies), putative"
4800,Tb927.11.8250,-0.16687734872799112,0.74663,0.07839192618350777,0.78663,"hypothetical protein, conserved"
4801,Tb927.11.12460,0.04132974330275705,0.28598,0.04101253082683242,0.78709,"hypothetical protein, conserved"
4802,Tb927.11.10120,0.06938091443013583,0.13853,0.042037454024101355,0.7873,"hypothetical protein, conserved"
4803,Tb927.11.9550,-0.09473460498464298,0.7712899999999999,0.04631375806824979,0.7873,"replication factor C, subunit 4, putative"
4804,Tb927.11.9700,-0.3979979959833854,0.07987000000000001,0.07734403521550282,0.7873,"transcription factor BTF3, putative"
4805,Tb927.11.16370,0.1540873172280535,0.04217,0.08084282118304205,0.7873,"SHQ1 protein, putative"
4806,Tb927.10.8060,-0.22353273281765293,0.43816000000000005,0.04677986648522315,0.7873,"SET domain containing protein, putative"
4807,Tb927.8.4230,-0.022639319495714412,0.43665,0.07710738742687855,0.7873,"hypothetical protein, conserved"
4808,Tb927.7.210,0.28536260364654326,0.00995,0.0457737872352636,0.7873,"Proline dehydrogenase, mitochondrial"
4809,Tb927.10.16110,-0.1371307793727644,0.79222,0.04432324226018248,0.7874399999999999,component of motile flagella 1
4810,Tb927.6.3250,0.0014579470986270345,0.32664,0.04533030595391023,0.78766,"C2H2 type zinc-finger (2 copies), putative"
4811,Tb927.10.13680,-0.14421566742852024,0.7528,0.07635326262643988,0.78776,"lipase domain protein, putative"
4812,Tb927.7.5690,-0.23154087880226543,0.4057,0.07522792456873025,0.78832,SUMO-interacting motif-containing protein
4813,Tb927.11.6920,-0.11826553463115824,0.86549,0.04577195925494697,0.7895300000000001,"hypothetical protein, conserved"
4814,Tb927.9.7060,-0.1271127706939665,0.83404,0.044180120379563315,0.78968,"hypothetical protein, conserved"
4815,Tb927.3.3020,-0.18081772490967074,0.65387,0.08467691356508718,0.78996,"actin-like protein, putative"
4816,Tb927.8.2450,0.39613693040344783,0.00299,0.0793823631659284,0.78996,5-AMP-activated protein kinase subunit beta
4817,Tb927.5.3920,-0.21042301291077817,0.48398,0.07800561693835067,0.79009,Peroxisome biogenesis factor 6
4818,Tb927.4.1310,-0.14921927980406652,0.73639,0.04550372469139069,0.79022,"ZFP family member, putative"
4819,Tb927.7.1390,-0.16961716981103042,0.6906800000000001,0.07810368276154524,0.7903100000000001,"RNA-binding protein, putative"
4820,Tb927.11.13200,-0.1328209795810814,0.83647,0.041227775526458586,0.7904399999999999,"LEM3 (ligand-effect modulator 3) family / CDC50 family, putative"
4821,Tb927.8.1730,-0.061705230622968475,0.6219600000000001,0.04570516557383934,0.7905399999999999,"hypothetical protein, conserved"
4822,Tb927.2.5220,-0.2873662613084572,0.26621999999999996,0.07786753252331874,0.7905399999999999,"hypothetical protein, conserved"
4823,Tb927.8.6160,-0.11532455935504676,0.8566799999999999,0.04613269803787466,0.7905399999999999,"40S ribosomal protein S8, putative"
4824,Tb927.8.4620,-0.0672278254096028,0.6490100000000001,0.045814932732628356,0.79071,"small GTP-binding protein Rab7, putative"
4825,Tb927.9.3480,-0.15080908172251256,0.7315699999999999,0.046624113571823986,0.79115,U5Cwc21 small nuclear ribonucleoprotein
4826,Tb927.6.5110,-0.248533157434782,0.3492,0.07691305507608456,0.79115,"damage-specific DNA binding protein, putative"
4827,Tb927.1.2100,-0.09525964170020192,0.77933,0.0468733738032682,0.79115,Calpain-like protein 1.1
4828,Tb927.4.430,0.006743506214675097,0.31999,0.04317266769906001,0.79147,proteasome beta 7 subunit
4829,Tb927.9.5700,-0.06158341172578702,0.61036,0.046063691582898705,0.79147,"hypothetical protein, conserved"
4830,Tb927.11.14620,-0.08468403604581434,0.7269399999999999,0.07486815173053428,0.79147,"expression site-associated gene 2 (ESAG2) protein, putative"
4831,Tb927.10.1230,-0.27954337789841255,0.2767,0.0771754938776224,0.79147,Enriched in surface-labeled proteome protein 23
4832,Tb927.11.2210,-0.10245014989834265,0.7991199999999999,0.046444791305497786,0.7915399999999999,"diacylglycerol acyltransferase, putative"
4833,Tb927.6.1560,0.10760516184939475,0.078,0.04532918164347977,0.79174,"hypothetical protein, conserved"
4834,Tb927.9.12790,-0.11618854448281116,0.86619,0.046120425852127646,0.79276,"dolichol kinase, putative"
4835,Tb927.7.5840,-0.11993973240144123,0.8790399999999999,0.04570059333998348,0.7933899999999999,"hypothetical protein, conserved"
4836,Tb927.11.12150,-0.10088633713234907,0.80303,0.07553524012634909,0.794,flagellar pocket cytoskeletal protein bilbo1
4837,Tb927.9.11870,-0.5710181741391382,0.014969999999999999,0.04399333484301338,0.794,"zinc finger protein, putative"
4838,Tb927.1.1220,-0.3173491812031966,0.18650999999999998,0.08755969567224059,0.79402,RWD domain-containing protein
4839,Tb927.8.2570,-0.2998724460194525,0.21786,0.07822795711946126,0.79402,"hypothetical protein, conserved"
4840,Tb927.11.15375,-0.1030036274190478,0.82634,0.08589039376276071,0.7941,hypothetical protein
4841,Tb927.8.6110,-0.07831370730776747,0.70362,0.07722055709890023,0.7941,"3-hydroxy-3-methylglutaryl-CoA synthase, putative"
4842,Tb927.9.14000,-0.07156713131182563,0.66583,0.04571464256530354,0.7941,"60S ribosomal protein L12, putative"
4843,Tb927.11.3030,-0.11028215716294311,0.84536,0.07541870575541118,0.7941,"phosphoribosylpyrophosphate synthetase, putative"
4844,Tb927.9.12930,-0.24475078911518192,0.37899,0.04208496900233168,0.7941,selenocysteine lyase
4845,Tb927.10.13550,-0.1083655685143155,0.82963,0.07581990733705822,0.7941,"hypothetical protein, conserved"
4846,Tb927.10.14570,-0.08433126534037237,0.7276100000000001,0.07500779201689797,0.7941,"kinesin motor domain containing protein, putative"
4847,Tb927.8.3750,-0.18607210288947024,0.58526,0.07504860467071323,0.79461,nucleolar protein 56
4848,Tb927.10.12620,-0.12335111704023385,0.86245,0.047372444737382766,0.7946300000000001,"Protein of unknown function (DUF3648), putative"
4849,Tb927.11.13310,-0.1803506505195222,0.61223,0.04682319383196358,0.7946300000000001,"hypothetical protein, conserved"
4850,Tb927.9.4370,-0.09315262057874867,0.77933,0.07804201061616461,0.79467,"GTPase activating protein, putative"
4851,Tb927.1.740,-0.42010775391204513,0.06398,0.07639455828098073,0.79467,phosphatidylinositol-4-phosphate 5-kinase related
4852,Tb927.1.700,0.11194452000341679,0.07272,0.04697129292600442,0.7948,phosphoglycerate kinase
4853,Tb927.10.14400,-0.05714854236702305,0.63752,0.09862286425700892,0.7948,"hypothetical protein, conserved"
4854,Tb927.9.9940,-0.04736854605908404,0.5575600000000001,0.04673494729680648,0.7948,parkin coregulated gene protein
4855,Tb927.2.4810,-0.05029852148054307,0.55443,0.07474348408169959,0.7948,Component of motile flagella 5
4856,Tb927.10.15350,-0.2229221039553702,0.43665,0.07641380211716775,0.79497,histone H3 variant V
4857,Tb927.9.2290,-0.2141035362328952,0.47381,0.045078886688169534,0.79497,"hypothetical protein, conserved"
4858,Tb927.9.6060,-0.16533918603887626,0.68979,0.046967314676564204,0.79511,ERV/ALR sulfhydryl oxidase domain-containing protein
4859,Tb927.11.1200,-0.10808080797784425,0.83734,0.04583887878144007,0.7951199999999999,"hypothetical protein, conserved"
4860,Tb927.1.560,-0.11876575808635695,0.8602799999999999,0.047987484304854465,0.7951199999999999,"WD domain, G-beta repeat, putative"
4861,Tb927.8.5170,-0.012888732833381367,0.38945,0.07589371056562322,0.7951199999999999,"hypothetical protein, conserved"
4862,Tb927.9.15050,0.03983861359183831,0.20329,0.04709419953677856,0.79648,nexin-dynein regulatory complex 4
4863,Tb927.11.13280,-0.1871485067973332,0.5799300000000001,0.04768122739204554,0.79676,Guide RNA binding protein 25
4864,Tb927.7.730,-0.2856571965886408,0.25919000000000003,0.04694753648217411,0.79698,Component of motile flagella 49
4865,Tb927.11.16090,-0.2850403496393094,0.24816,0.04732092834629608,0.79698,"Outer dynein arm docking complex protein 2, putative"
4866,Tb927.1.3150,-0.05911413051365699,0.6069899999999999,0.046160870088556925,0.79698,"hypothetical protein, conserved"
4867,Tb927.8.2960,-0.1248646935218897,0.86245,0.2072422520184849,0.79698,Probable methyltransferase BTM2 homolog
4868,Tb927.8.680,-0.2636816842232656,0.29917,0.09095646454882038,0.79698,KREPA5
4869,Tb927.4.5010,-0.2611360666901409,0.29886,0.04735797247977527,0.79698,"calreticulin, putative"
4870,Tb927.11.15800,-0.1763369987576151,0.62342,0.04774310029624672,0.79698,Cytokinesis initiation factor 1
4871,Tb927.10.14810,-0.3771106213893988,0.10242000000000001,0.07961618672021578,0.79698,"multiprotein-bridging factor 1, putative"
4872,Tb927.9.7180,-0.09397895413580987,0.7652899999999999,0.07443299483482724,0.79755,"adenosine monophosphate deaminase, putative"
4873,Tb927.2.3910,-0.03316872045739106,0.74347,0.047184643747603894,0.79772,beta-ketoacyl-ACP synthase
4874,Tb927.1.4310,-0.03375239618356577,0.48273,0.07412499499421948,0.79785,Flagellum attachment zone protein 2
4875,Tb927.11.11170,-0.03704982556451694,0.52236,0.04639187831930997,0.79785,"hypothetical protein, conserved"
4876,Tb927.9.9970,-0.1339313511618615,0.79924,0.047475482406244364,0.79785,Small nuclear RNA gene activation protein (SNAP) 50
4877,Tb927.6.1450,-0.17515132376347808,0.766,0.16512851694784528,0.79785,"hypothetical protein, conserved"
4878,Tb927.9.12870,-0.04167412925671675,0.54488,0.041647120967351924,0.79798,"trafficking protein particle complex subunit 1, putative"
4879,Tb927.3.3820,-0.2122698469309515,0.61082,0.09320065545908891,0.79798,"hypothetical protein, conserved"
4880,Tb927.8.790,-0.11227358829232899,0.84806,0.08383521642603453,0.79798,"hypothetical protein, conserved"
4881,Tb927.8.7800,-0.08054039423799816,0.70362,0.0481455163277058,0.79798,"hypothetical protein, conserved"
4882,Tb927.8.6640,0.25527919442318575,0.01281,0.0475154836062077,0.79808,"Fatty acyl-CoA reductase, putative"
4883,Tb927.9.10950,-0.18248498174090935,0.59123,0.03933490697440259,0.79809,"chaperone protein DnaJ, putative"
