Gene_acc,Gene_id,Plus1,Plus2,Plus3,Minus1,Minus2,Minus3,Desc
5299,Tb927.3.1130,80617.0,83020.0,79425.0,80033.0,80085.0,73984.0,"DNA polymerase delta subunit 2, putative"
5300,Tb927.9.6150,39609.0,40583.0,38555.0,36861.0,40212.0,37416.0,"protein phosphatase 2A regulatory subunit, putative"
5301,Tb927.3.2890,501760.0,497150.0,491400.0,476220.0,495050.0,452290.0,"radial spoke protein RSP10, putative"
5302,Tb927.8.3310,302330.0,307340.0,313080.0,292950.0,313560.0,281080.0,Elongator-like Protein 3b
5303,Tb927.7.4030,365090.0,356180.0,361140.0,341630.0,361910.0,338380.0,"hypothetical protein, conserved"
5304,Tb927.9.1750,2563600.0,2549200.0,2494800.0,2398600.0,2545300.0,2324500.0,"Fibronectin type III domain containing protein, putative"
5305,Tb927.5.4260,1293500.0,1274100.0,1319600.0,1228200.0,1295900.0,1181900.0,"histone H4, putative"
5306,Tb927.2.170,147950.0,150990.0,145000.0,140630.0,150030.0,133540.0,"leucine-rich repeat protein 1 (LRRP1), putative"
5307,Tb927.6.2520,212060.0,203150.0,213540.0,196610.0,211630.0,197140.0,"hypothetical protein, conserved"
5308,Tb927.4.2710,168580.0,171670.0,164710.0,156500.0,169390.0,155870.0,"ubiquitin-conjugating enzyme E2, putative"
5309,Tb927.4.2080,2349700.0,2289700.0,2281700.0,2214000.0,2292900.0,2105900.0,Coiled-coil and C2 domain-containing protein
5310,Tb927.8.3590,282020.0,283950.0,279260.0,267980.0,281260.0,258180.0,"hypothetical protein, conserved"
5311,Tb927.10.7550,356970.0,349340.0,348760.0,332710.0,351220.0,323910.0,"hypothetical protein, conserved"
5312,Tb927.8.4680,164370.0,163240.0,166400.0,156490.0,164060.0,151090.0,"Spinocerebellar ataxia type 10 protein domain containing protein, putative"
5313,Tb927.2.2950,554640.0,559850.0,528680.0,531940.0,538390.0,511460.0,"Nop14-like family, putative"
5314,Tb927.8.3270,79946.0,78507.0,75484.0,75567.0,78796.0,69287.0,hypothetical protein
5315,Tb927.10.290,555470.0,537610.0,533870.0,517860.0,548390.0,500120.0,"proteasome alpha 2 subunit, putative"
5316,Tb927.3.5360,61453.0,58833.0,63266.0,57808.0,61546.0,57227.0,"FHA domain containing protein, putative"
5317,Tb927.8.1050,408580.0,406020.0,403970.0,386160.0,409620.0,376820.0,SUMO-interacting motif-containing protein
5318,Tb927.5.4090,115780.0,113180.0,113510.0,108260.0,114320.0,107080.0,FGR1 oncogene partner-like protein
5319,Tb927.4.1660,459750.0,453610.0,457560.0,437560.0,471660.0,410680.0,"mitochondrial carrier protein, putative"
5320,Tb927.10.15480,56038.0,57158.0,54958.0,54547.0,55365.0,51897.0,"transporter, putative"
5321,Tb927.1.90,144770.0,139240.0,137940.0,137330.0,143520.0,125250.0,"retrotransposon hot spot protein (RHS, pseudogene), putative"
5322,Tb927.8.6840,136760.0,142080.0,144120.0,131260.0,143690.0,131850.0,mismatch repair protein MLH1
5323,Tb927.8.3010,598410.0,577890.0,573840.0,564530.0,578820.0,539940.0,"hook complex protein, conserved"
5324,Tb927.4.2350,344310.0,343370.0,347890.0,325540.0,346790.0,323850.0,twinfilin
5325,Tb927.10.250,149930.0,144380.0,147050.0,138430.0,146480.0,136380.0,"hypothetical protein, conserved"
5326,Tb927.11.1410,263400.0,264030.0,265810.0,252800.0,265750.0,238470.0,"class I transcription factor A, subunit 3"
5327,Tb927.7.2350,315500.0,312930.0,318980.0,294250.0,326500.0,280140.0,"hypothetical protein, conserved"
5328,Tb927.11.700,93528.0,91639.0,91319.0,88697.0,90174.0,87081.0,"hypothetical protein, conserved"
5329,Tb927.5.4060,270570.0,270930.0,274360.0,263360.0,278630.0,243430.0,"Nicastrin, putative"
5330,Tb927.11.12970,122740.0,123530.0,122230.0,117850.0,120000.0,116660.0,"hypothetical protein, conserved"
5331,Tb927.9.1410,244960.0,250200.0,243270.0,244900.0,241830.0,224560.0,SUMO-interacting motif-containing protein
5332,Tb927.3.5090,382510.0,379250.0,376570.0,357010.0,381930.0,349160.0,"tryparedoxin 2, putative"
5333,Tb927.10.11570,183080.0,182240.0,186160.0,175700.0,180270.0,174080.0,"hypothetical protein, conserved"
5334,Tb927.11.14590,513740.0,494750.0,515110.0,483680.0,510650.0,471170.0,G5-interacting protein
5335,Tb927.7.5750,324500.0,327010.0,326510.0,310040.0,323250.0,300830.0,Anaphase promoting complex-associated Protein AP2
5336,Tb927.8.820,537100.0,522120.0,526810.0,508570.0,529050.0,477540.0,"VID27 cytoplasmic protein, putative"
5337,Tb927.1.2260,646060.0,642650.0,637050.0,628410.0,640850.0,582900.0,small myristoylated protein 1-2
5338,Tb927.7.920,2753000.0,2708600.0,2704300.0,2587600.0,2706500.0,2508800.0,Inner arm dynein 5-1
5339,Tb927.11.4660,180890.0,187280.0,187540.0,176180.0,182460.0,170920.0,Kinesin-13 2
5340,Tb927.2.2270,65451.0,71523.0,68210.0,66436.0,64200.0,60877.0,"hypothetical protein, conserved"
5341,Tb927.8.5020,467750.0,469560.0,473820.0,452970.0,472480.0,431360.0,"hypothetical protein, conserved"
5342,Tb927.9.9410,184990.0,195190.0,189430.0,180550.0,187190.0,174340.0,inositol phosphorylceramide synthase
5343,Tb927.8.7950,617490.0,590960.0,612800.0,574810.0,613390.0,564480.0,Flagellar Member 4
5344,Tb927.3.3800,92629.0,89970.0,94114.0,88770.0,91576.0,85516.0,"hypothetical protein, conserved"
5345,Tb927.2.1700,441030.0,454130.0,449400.0,422050.0,451030.0,411690.0,Enriched in surface-labeled proteome protein 10
5346,Tb927.8.4210,689050.0,648440.0,660370.0,631660.0,665440.0,607690.0,"basal body component, putative"
5347,Tb927.1.4490,315760.0,305100.0,290240.0,289350.0,297370.0,279010.0,"acetyltransferase, putative"
5348,Tb927.7.660,36804.0,40628.0,38817.0,40865.0,38372.0,34567.0,"Cupin-like domain containing protein, putative"
5349,Tb927.11.13930,285910.0,289370.0,285980.0,270470.0,291370.0,266720.0,"U3 small nucleolar ribonucleoprotein protein IMP3, putative"
5350,Tb927.9.9810,243710.0,223560.0,234020.0,214490.0,237100.0,209360.0,"hypothetical protein, conserved"
5351,Tb927.11.5910,730490.0,711370.0,738460.0,695510.0,746660.0,656390.0,"WASH complex subunit 7, N-terminal/WASH complex subunit 7/WASH complex subunit 7, C-terminal, putative"
5352,Tb927.11.9910,453720.0,450560.0,459260.0,439990.0,459100.0,411580.0,"Domain of unknown function (DUF3846)/TPR repeat, putative"
5353,Tb927.11.7440,142380.0,133390.0,139820.0,129930.0,140730.0,123010.0,"hypothetical protein, conserved"
5354,Tb927.11.2570,789210.0,779180.0,770090.0,749040.0,784140.0,702480.0,"hypothetical protein, conserved"
5355,Tb927.4.3140,550110.0,549990.0,539130.0,529270.0,532330.0,501530.0,Ribosome maturation protein SDO1
5356,Tb927.11.5740,336260.0,334440.0,323180.0,317600.0,328170.0,310160.0,formin-like protein
5357,Tb927.9.11960,156220.0,160440.0,159150.0,149710.0,172160.0,138140.0,"hypothetical protein, conserved"
5358,Tb927.10.10050,38354.0,36634.0,38146.0,36405.0,38308.0,34109.0,"hypothetical protein, conserved"
5359,Tb927.7.5500,120550.0,118160.0,120870.0,112810.0,121200.0,111960.0,"hypothetical protein, conserved"
5360,Tb927.2.690,66349.0,63754.0,70106.0,61033.0,67945.0,59405.0,"leucine-rich repeat protein (LRRP), putative"
5361,Tb927.8.3800,348920.0,351540.0,350830.0,333390.0,354670.0,322950.0,"guanosine diphosphatase, putative"
5362,Tb927.8.5770,108620.0,115020.0,109860.0,103410.0,116070.0,99475.0,Elongator-like Protein 3a
5363,Tb927.3.3650,262960.0,265540.0,256030.0,245770.0,249370.0,247580.0,"hypothetical protein, conserved"
5364,Tb927.11.4120,100900.0,102330.0,100950.0,94561.0,102010.0,94198.0,"leucine-rich repeat protein (LRRP), putative"
5365,Tb927.3.4800,321840.0,311570.0,310330.0,302140.0,315660.0,284520.0,"hypothetical protein, conserved"
5366,Tb927.1.1720,233910.0,236950.0,231670.0,221650.0,237740.0,216380.0,"cyclophilin 15, putative"
5367,Tb927.11.4180,225220.0,232960.0,230130.0,216360.0,236460.0,209030.0,"PSP1 C-terminal conserved region, putative"
5368,Tb927.8.8120,338900.0,343550.0,337770.0,326060.0,342180.0,306170.0,"hypothetical protein, conserved"
5369,Tb927.3.980,316030.0,316770.0,319460.0,302330.0,320190.0,287010.0,"hypothetical protein, conserved"
5370,Tb927.4.2200,279940.0,270100.0,281440.0,264150.0,280060.0,254980.0,"Sec7 domain containing protein, putative"
5371,Tb927.10.10780,155850.0,151390.0,153920.0,145400.0,151720.0,146480.0,"hypothetical protein, conserved"
5372,Tb927.10.7580,212410.0,216150.0,222930.0,210150.0,215670.0,200470.0,"Exportin-5, putative"
5373,Tb927.6.4220,163780.0,153400.0,159130.0,151210.0,158720.0,143910.0,mitogen-activated protein kinase 5
5374,Tb927.5.4350,134900.0,134450.0,128850.0,124770.0,128120.0,124750.0,Nudix hydrolase 2
5375,Tb927.6.1500,722510.0,749600.0,716490.0,717060.0,718930.0,669690.0,alkyl-dihydroxyacetone phosphate synthase
5376,Tb927.7.6580,124720.0,121550.0,119040.0,115610.0,122370.0,111200.0,hypothetical protein
5377,Tb927.10.6600,114600.0,110270.0,107290.0,107030.0,107910.0,104880.0,Kinetoplastid kinetochore protein 23
5378,Tb927.10.13510,480620.0,471740.0,470060.0,448110.0,467720.0,442730.0,"zinc metallopeptidase, putative"
5379,Tb927.11.9120,121960.0,130520.0,128760.0,124390.0,126060.0,116830.0,"SNF2 family N-terminal domain/Ring finger domain containing protein, putative"
5380,Tb927.7.5620,55381.0,53843.0,51358.0,52002.0,52640.0,48606.0,"SET domain containing protein, putative"
5381,Tb927.7.6760,25217.0,25733.0,25035.0,24694.0,24877.0,22837.0,"hypothetical protein, conserved"
5382,Tb927.5.3510,1329200.0,1282100.0,1305800.0,1246800.0,1303300.0,1192900.0,"structural maintenance of chromosome 3 , putative"
5383,Tb927.8.1720,122840.0,118600.0,121380.0,113180.0,120710.0,112520.0,"phosphatidylglycerolphosphate synthase, mitochondrial"
5384,Tb927.10.8170,990270.0,990540.0,971090.0,942050.0,962800.0,912250.0,Nucleoporin NUP144
5385,Tb927.11.6840,204290.0,203750.0,199160.0,192520.0,205440.0,186120.0,"hypothetical protein, conserved"
5386,Tb927.5.3250,686540.0,678140.0,673020.0,647790.0,679540.0,621330.0,"hypothetical protein, conserved"
5387,Tb927.8.1800,37011.0,33715.0,36077.0,32222.0,34789.0,33845.0,"Eukaryotic membrane protein family, putative"
5388,Tb927.6.3510,151930.0,154830.0,153780.0,146640.0,151490.0,144430.0,"tRNA modification enzyme, putative"
5389,Tb927.4.5070,119250.0,115380.0,114300.0,110710.0,116820.0,108210.0,"CRAL/TRIO domain containing protein, putative"
5390,Tb927.6.3130,389430.0,381090.0,375170.0,363610.0,378110.0,360370.0,"queuine tRNA-ribosyltransferase, putative"
5391,Tb927.8.4660,268930.0,263260.0,262290.0,251600.0,267020.0,241330.0,"hypothetical protein, conserved"
5392,Tb927.8.5080,348510.0,343840.0,345290.0,331460.0,348310.0,311930.0,"fatty-acid amide hydrolase, putative"
5393,Tb927.11.14480,47779.0,47224.0,47197.0,47899.0,46187.0,42805.0,"ubiquitin carboxyl-terminal hydrolase, putative"
5394,Tb08.27P2.400,14919.0,15260.0,14602.0,14569.0,14831.0,13315.0,"expression site-associated gene 3 (ESAG3), degenerate"
5395,Tb927.9.1360,118000.0,117370.0,125500.0,115440.0,126340.0,105930.0,"hypothetical protein, conserved"
5396,Tb927.5.1540,383510.0,367710.0,381550.0,357690.0,383580.0,348320.0,"hypothetical protein, conserved"
5397,Tb927.3.4420,280450.0,282070.0,281500.0,267250.0,287510.0,251140.0,"hypothetical protein, conserved"
5398,Tb927.4.4070,316870.0,302020.0,309310.0,303150.0,305170.0,283550.0,"mevalonate kinase, putative"
5399,Tb927.11.4530,230170.0,236120.0,237720.0,222930.0,229620.0,223870.0,N-acetyltransferase subunit ARD1
5400,Tb927.10.6790,69705.0,70165.0,74721.0,67573.0,70393.0,66495.0,Gamma-tubulin complex component 3-like protein
5401,Tb927.10.7280,593470.0,594360.0,593710.0,567120.0,594860.0,549950.0,"pre-mRNA splicing factor ATP-dependent RNA helicase, putative"
5402,Tb927.8.4780,3390600.0,3308000.0,3369900.0,3197200.0,3410600.0,3072100.0,Flagellar Member 3
5403,Tb927.11.10090,474070.0,472520.0,466980.0,459610.0,460330.0,429240.0,"hypothetical protein, conserved"
5404,Tb927.6.3410,43486.0,48255.0,45347.0,44655.0,45268.0,37923.0,"hypothetical protein, conserved"
5405,Tb927.4.1520,16460.0,14158.0,15929.0,14320.0,15425.0,13477.0,"Simiate family protein, putative"
5406,Tb927.3.2120,231720.0,214850.0,221270.0,209740.0,229130.0,191760.0,"hypothetical protein, conserved"
5407,Tb927.5.4310,263470.0,266410.0,261160.0,255020.0,260540.0,239750.0,"GTP-binding protein, putative"
5408,Tb927.10.12950,210960.0,212680.0,212410.0,207000.0,212670.0,186010.0,Basal body protein
5409,Tb927.4.1270,1125000.0,1131700.0,1104900.0,1075900.0,1125800.0,1028300.0,"ruvB-like DNA helicase, putative"
5410,Tb927.3.5200,37202.0,39074.0,37756.0,36261.0,35270.0,35750.0,"hypothetical protein, conserved"
5411,Tb927.4.1350,203360.0,195130.0,199600.0,194860.0,196440.0,183240.0,glyoxalase II
5412,Tb927.8.6000,356230.0,350280.0,339160.0,342410.0,342310.0,314300.0,"fatty acid desaturase, putative"
5413,Tb927.11.4220,77857.0,73087.0,74069.0,76004.0,71518.0,68684.0,"palmitoyl acyltransferase 6, putative"
5414,Tb927.10.7880,926830.0,916520.0,876710.0,864720.0,916120.0,835020.0,"Sperm tail/Sperm tail C-terminal domain containing protein, putative"
5415,Tb927.10.7860,95137.0,96855.0,94488.0,89514.0,96653.0,89292.0,"hypothetical protein, conserved"
5416,Tb927.6.4710,702390.0,678380.0,686030.0,650080.0,686320.0,639120.0,"calmodulin, putative"
5417,Tb927.3.1070,55176.0,55505.0,54585.0,52364.0,53524.0,51701.0,"Peptide chain release factor 1, mitochondrial, putative"
5418,Tb927.10.2950,710170.0,712620.0,723570.0,683020.0,711190.0,656270.0,"hypothetical protein, conserved"
5419,Tb927.8.6670,140990.0,136220.0,132280.0,134130.0,134130.0,123200.0,"hypothetical protein, conserved"
5420,Tb927.9.4500,783440.0,760600.0,768140.0,742540.0,763620.0,714910.0,"heat shock protein, putative"
5421,Tb927.11.11020,91249.0,90853.0,90357.0,84783.0,89068.0,86099.0,"hypothetical protein, conserved"
5422,Tb927.6.1210,108690.0,108650.0,107230.0,107170.0,105810.0,96246.0,kinetoplastid kinetochore protein 6
5423,Tb927.8.8010,36351.0,38066.0,34807.0,35176.0,37719.0,32110.0,"hypothetical protein, conserved"
5424,Tb927.6.1090,650600.0,647110.0,625390.0,616520.0,640810.0,590690.0,proteasome regulatory ATPase subunit 3
5425,Tb927.2.4130,625020.0,600590.0,612480.0,580810.0,620890.0,565680.0,"enoyl-CoA hydratase/Enoyl-CoA isomerase/3-hydroxyacyl-CoA dehydrogenase, putative"
5426,Tb927.11.16360,116940.0,113900.0,119750.0,115920.0,117600.0,103660.0,"WD repeat-containing protein 82, putative"
5427,Tb927.4.1190,77409.0,74870.0,71278.0,72202.0,75201.0,66509.0,"LicD family, putative"
5428,Tb927.3.2290,131190.0,139460.0,137100.0,130520.0,135080.0,126350.0,"chaperone protein DnaJ, putative"
5429,Tb927.6.3820,478480.0,467050.0,475630.0,454980.0,475000.0,427970.0,"hypothetical protein, conserved"
5430,Tb927.8.4510,144110.0,140050.0,137890.0,133170.0,142690.0,127670.0,Nucleoside diphosphate kinase 4
5431,Tb927.10.7120,423750.0,419390.0,435480.0,408880.0,432180.0,372300.0,"hypothetical protein, conserved"
5432,Tb927.11.11260,118980.0,119690.0,120510.0,114610.0,119660.0,110630.0,"hypothetical protein, conserved"
5433,Tb927.3.680,84385.0,87753.0,87850.0,81956.0,86119.0,80113.0,"cytochrome P450, putative"
5434,Tb927.3.3940,150690.0,151110.0,154100.0,143600.0,151260.0,142910.0,"RNA-binding protein, putative"
5435,Tb927.9.14480,293510.0,296390.0,302600.0,289600.0,286120.0,273690.0,"dynein-associated protein, putative"
5436,Tb927.3.4390,385060.0,377790.0,383570.0,366810.0,377630.0,356130.0,dihydrolipoamide dehydrogenase
5437,Tb927.4.2340,474300.0,458940.0,465440.0,440090.0,466050.0,431270.0,"hypothetical protein, conserved"
5438,Tb927.6.3030,205610.0,199990.0,201120.0,191460.0,205770.0,182680.0,"hypothetical protein, conserved"
5439,Tb927.1.1380,483220.0,476820.0,482880.0,462810.0,478640.0,444400.0,"serine/threonine protein phosphatase 2A regulatory subunit, putative"
5440,Tb927.10.7140,387380.0,390160.0,387870.0,367870.0,387340.0,364080.0,membrane-bound acid phosphatase 2
5441,Tb927.3.3970,241330.0,239870.0,237700.0,222080.0,247400.0,222300.0,"Cell growth-regulating nucleolar protein, putative"
5442,Tb927.10.2660,56909.0,50218.0,52267.0,48384.0,52510.0,51901.0,"hypothetical protein, conserved"
5443,Tb927.4.380,283800.0,279670.0,280020.0,276350.0,273950.0,259590.0,"WD domain, G-beta repeat, putative"
5444,Tb927.10.8390,345560.0,365180.0,358790.0,343370.0,352830.0,331600.0,"Concanavalin A-like lectin/glucanases superfamily/SPRY domain/HECT-domain (ubiquitin-transferase), putative"
5445,Tb927.11.8920,80004.0,79178.0,82875.0,76164.0,83089.0,73460.0,"Centrosomal protein of 120 kDa, putative"
5446,Tb927.9.3760,291870.0,284540.0,288240.0,270720.0,296740.0,264230.0,Nucleoporin GLE2
5447,Tb927.5.1590,91567.0,91665.0,90139.0,86648.0,93123.0,82963.0,"hypothetical protein, conserved"
5448,Tb927.4.2990,415240.0,421470.0,418940.0,396720.0,419820.0,384990.0,"hypothetical protein, conserved"
5449,Tb927.11.2670,740590.0,713020.0,717540.0,675350.0,735490.0,660660.0,Nucleoporin NUP59
5450,Tb927.4.4590,45480.0,47753.0,41041.0,40572.0,46060.0,45388.0,"AGC family serine/threonine kinase, putative"
5451,Tb927.3.2170,425240.0,428990.0,427530.0,411120.0,432310.0,387400.0,"translation elongation factor EF-2, putative"
5452,Tb927.8.5550,23521.0,23364.0,21713.0,21985.0,21634.0,21133.0,"hypothetical protein, conserved"
5453,Tb927.10.7780,146300.0,146970.0,156430.0,142030.0,147230.0,139620.0,Mitogen-activated protein kinase KFR1
5454,Tb927.8.5520,63572.0,66983.0,70291.0,61750.0,62438.0,66142.0,"hypothetical protein, conserved"
5455,Tb927.10.12190,67619.0,67171.0,69109.0,65732.0,66393.0,62560.0,"RAB-interacting protein, putative"
5456,Tb927.11.9570,45582.0,48635.0,47046.0,42350.0,48231.0,45361.0,"hypothetical protein, conserved"
5457,Tb927.8.8140,194630.0,193600.0,201930.0,187200.0,202460.0,177460.0,"small GTP-binding rab protein, putative"
5458,Tb927.10.740,1213100.0,1200900.0,1184300.0,1158700.0,1203100.0,1093400.0,"structural maintenance of chromosome 4, putative"
5459,Tb927.6.620,1303100.0,1300500.0,1308600.0,1242700.0,1297400.0,1204700.0,"hypothetical protein, conserved"
5460,Tb927.8.3560,592180.0,582450.0,592950.0,552600.0,591380.0,547690.0,DNA repair and recombination helicase protein PIF5
5461,Tb927.6.3960,59727.0,58442.0,63171.0,57878.0,59580.0,56377.0,Nucleotide sugar transporter 4
5462,Tb927.11.7220,415230.0,411640.0,420890.0,395960.0,421050.0,380770.0,"neurobeachin/beige protein, putative"
5463,Tb927.11.630,1152400.0,1134600.0,1127100.0,1087300.0,1130500.0,1049700.0,RNA polymerase I second largest subunit
5464,Tb927.10.6000,515940.0,512280.0,507160.0,485930.0,512430.0,471430.0,"hypothetical protein, conserved"
5465,Tb927.4.3060,232470.0,229280.0,236770.0,222580.0,234540.0,209740.0,"hypothetical protein, conserved"
5466,Tb927.11.1220,158170.0,162410.0,157100.0,156920.0,161060.0,141190.0,"hypothetical protein, conserved"
5467,Tb927.7.7340,109450.0,111320.0,111940.0,106910.0,108830.0,103630.0,"hypothetical protein, conserved"
5468,Tb927.8.5050,608060.0,594240.0,611100.0,578740.0,606950.0,547160.0,"OTU-like cysteine protease, putative"
5469,Tb927.5.4280,122310.0,117990.0,118960.0,113920.0,122080.0,109280.0,"Zinc finger, C3HC4 type (RING finger), putative"
5470,Tb927.11.14730,885590.0,879250.0,877770.0,849410.0,871330.0,808180.0,"Metalloprotease M41 FtsH, putative"
5471,Tb927.5.2690,81406.0,80400.0,82974.0,80989.0,78818.0,75225.0,"inositol-1(or 4)-monophosphatase 1, putative"
5472,Tb927.11.13350,27625.0,25153.0,27462.0,25486.0,26564.0,24037.0,"hypothetical protein, conserved"
5473,Tb927.9.2100,42433.0,43510.0,44775.0,42156.0,42414.0,40926.0,"hypothetical protein, conserved"
5474,Tb927.10.2580,105070.0,106870.0,102900.0,102380.0,101970.0,95580.0,"Nucleolar protein 12 (25kDa), putative"
5475,Tb927.10.9570,2885700.0,2784400.0,2764600.0,2704900.0,2803600.0,2567400.0,"paraflagellar rod component, putative"
5476,Tb927.9.13050,361440.0,364570.0,356790.0,347680.0,358380.0,329590.0,"hypothetical protein, conserved"
5477,Tb927.8.7580,124730.0,122100.0,120670.0,118890.0,119540.0,112980.0,"RING-variant domain containing protein, putative"
5478,Tb927.9.1390,52634.0,52469.0,51014.0,49524.0,49486.0,49228.0,"CSL zinc finger, putative"
5479,Tb927.11.13360,1123000.0,1100000.0,1111700.0,1053900.0,1117800.0,1030100.0,"AAA ATPase, putative"
5480,Tb927.11.6060,79337.0,77717.0,78611.0,74446.0,80466.0,71458.0,"major facilitator superfamily, putative"
5481,Tb927.10.200,19642.0,21900.0,21419.0,20695.0,20089.0,19808.0,"vacuolar ATP synthase, putative"
5482,Tb927.1.5100,67891.0,68062.0,71980.0,63014.0,72259.0,61682.0,"expression site-associated gene 2 (ESAG2) protein, putative"
5483,Tb11.v5.0594,95552.0,93848.0,95857.0,91584.0,92926.0,88449.0,"retrotransposon hot spot (RHS) protein, putative"
5484,Tb927.4.1430,84732.0,87404.0,86667.0,89188.0,84897.0,76339.0,"hypothetical protein, conserved"
5485,Tb927.11.8430,269040.0,255910.0,260350.0,253730.0,259330.0,238820.0,"hypothetical protein, conserved"
5486,Tb927.10.12240,418220.0,403650.0,405110.0,393800.0,403700.0,377170.0,"3-ketoacyl-CoA reductase, putative"
5487,Tb927.11.14770,136530.0,131650.0,136390.0,129400.0,131860.0,126830.0,"hypothetical protein, conserved"
5488,Tb927.10.9950,273980.0,264090.0,262140.0,251720.0,268300.0,245090.0,"hypothetical protein, conserved"
5489,Tb927.8.3220,6144.0,6526.3,6512.1,5386.0,6952.4,6165.6,Exodeoxyribonuclease 1
5490,Tb927.10.9490,74297.0,72818.0,74616.0,70206.0,71333.0,71284.0,expression site-associated gene 3 (ESAG3)-like protein
5491,Tb927.11.3500,736710.0,729890.0,729010.0,707810.0,729060.0,669770.0,"Dpy-30 motif containing protein, putative"
5492,Tb427.BES40.10,832860.0,836460.0,831630.0,788680.0,822130.0,781670.0,none
5493,Tb927.4.3410,71121.0,70433.0,69751.0,65691.0,69989.0,66260.0,"selenoprotein, putative"
5494,Tb927.7.1220,328790.0,319710.0,318700.0,305220.0,319650.0,304130.0,"hypothetical protein, conserved"
5495,Tb927.8.3000,199510.0,203070.0,198370.0,194530.0,192930.0,189200.0,"hypothetical protein, conserved"
5496,Tb927.11.7410,314520.0,332100.0,312710.0,306870.0,314150.0,291820.0,"MSP-A, putative"
5497,Tb927.9.10400,419390.0,420280.0,393040.0,394540.0,400640.0,377660.0,"hypothetical protein, conserved"
5498,Tb927.11.1390,185590.0,183980.0,190330.0,176910.0,190620.0,165720.0,"class I transcription factor A, subunit 1"
5499,Tb927.10.9020,375840.0,378640.0,379470.0,364620.0,375970.0,343580.0,"Gcd10p family, putative"
5500,Tb927.9.13350,120590.0,115760.0,115290.0,110550.0,118020.0,107470.0,"hypothetical protein, conserved"
5501,Tb927.11.950,166320.0,160580.0,163310.0,153450.0,164910.0,150490.0,"RNA-binding protein, putative"
5502,Tb927.9.4620,60925.0,61187.0,66612.0,60028.0,61101.0,58373.0,"NEDD8 activating enzyme subunit, putative"
5503,Tb927.1.480,36965.0,37548.0,35523.0,33617.0,36744.0,35750.0,"leucine-rich repeat protein (LRRP), putative"
5504,Tb927.1.1100,317840.0,320790.0,311150.0,303360.0,315360.0,290250.0,Basal body protein
5505,Tb927.9.6460,1117000.0,1099900.0,1108900.0,1053300.0,1140300.0,999550.0,"hypothetical protein, conserved"
5506,Tb927.11.10990,279030.0,278420.0,278490.0,265200.0,281800.0,253630.0,"methylthioribose-1-phosphate isomerase, putative"
5507,Tb927.10.5600,73433.0,73805.0,74975.0,68473.0,74826.0,69539.0,"hypothetical protein, conserved"
5508,Tb927.9.10830,263370.0,246070.0,257450.0,233850.0,258760.0,234720.0,metal dependent 5-nucleotidase
5509,Tb927.8.810,475000.0,462850.0,482530.0,451350.0,471890.0,434660.0,"radial spoke protein RSP9, putative"
5510,Tb927.3.1450,18613.0,17926.0,16966.0,15994.0,16350.0,17122.0,"CorA-like Mg2+ transporter protein, putative"
5511,Tb927.9.5100,1532200.0,1497700.0,1515500.0,1444400.0,1525700.0,1391700.0,cAMP-specific phosphodiesterase
5512,Tb927.11.5890,263560.0,256600.0,254200.0,253610.0,255270.0,232350.0,"Domain of unknown function (DUF4505), putative"
5513,Tb927.11.6270,376500.0,375190.0,374420.0,365400.0,372960.0,338480.0,"inositol-1,4,5-trisphosphate (IP3) 5-phosphatase, putative"
5514,Tb927.2.5180,196610.0,192860.0,190720.0,188650.0,187650.0,178410.0,"aldo-keto reductase, putative"
5515,Tb927.8.1270,589430.0,567140.0,568460.0,551700.0,585220.0,519800.0,Nucleolar protein 54
5516,Tb927.2.1920,53112.0,51156.0,53379.0,50227.0,51807.0,48908.0,"expression site-associated gene 5 (ESAG5) protein, putative"
5517,Tb927.10.7050,167800.0,163440.0,163380.0,162300.0,163110.0,147840.0,Chromatin assembly factor 1 subunit B
5518,Tb927.11.4190,586490.0,568150.0,573320.0,550650.0,568410.0,535580.0,"Metallopeptidase family M24, putative"
5519,Tb927.11.1090,2113400.0,2106000.0,2085900.0,2025400.0,2074200.0,1947200.0,"calpain-like protein, putative"
5520,Tb927.11.14990,137370.0,136320.0,135020.0,126650.0,138000.0,126610.0,"hypothetical protein, conserved"
5521,Tb927.5.610,709350.0,687270.0,704860.0,667710.0,701310.0,642700.0,"acidic phosphatase, putative"
5522,Tb927.3.890,76491.0,79166.0,79839.0,73868.0,78042.0,73350.0,"hypothetical protein, conserved"
5523,Tb927.5.1490,420720.0,411200.0,409780.0,395890.0,414870.0,380680.0,Eukaryotic translation initiation factor 4 gamma 1
5524,Tb927.7.6910,1286100.0,1275000.0,1264300.0,1228000.0,1256600.0,1184200.0,"Phosphatidylinositol 4-phosphate 5-kinase, putative"
5525,Tb927.9.15400,581610.0,584880.0,591900.0,568060.0,576320.0,541860.0,"ankyrin-repeat protein, putative"
5526,Tb927.9.6920,664220.0,637860.0,636860.0,623660.0,655520.0,582510.0,"hypothetical protein, conserved"
5527,Tb927.2.3960,41975.0,46121.0,41890.0,41809.0,41585.0,40923.0,"chaperone protein DnaJ, putative"
5528,Tb927.11.2610,2124000.0,2102000.0,2058600.0,2013100.0,2084000.0,1932800.0,"hypothetical protein, conserved"
5529,Tb927.11.14750,362570.0,361770.0,351160.0,337130.0,357040.0,334080.0,"PSP1 C-terminal conserved region, putative"
5530,Tb927.7.2450,221540.0,219510.0,220210.0,210770.0,225730.0,198260.0,SUMO-interacting motif-containing protein
